genome	path	time	node	b117
EPI_ISL_1027426	0.000880772	2020.98907103825	45	0
EPI_ISL_1027464	0.000680367	2020.91530054645	38	0
EPI_ISL_1027555	0.000635578	2020.95628415301	44	0
EPI_ISL_1027581	0.001182183	2021.01369863014	74	0
EPI_ISL_1027600	0.001014485	2021.04657534247	41	0
EPI_ISL_1029100	0.000848078	2020.9781420765	67	0
EPI_ISL_1029129	0.000780819	2020.98360655738	43	0
EPI_ISL_1029261	0.000981342	2020.98633879781	72	0
EPI_ISL_1029263	0.00081438	2020.98633879781	71	0
EPI_ISL_1029264	0.00104863	2020.98633879781	76	0
EPI_ISL_1029288	0.000770386	2020.97540983607	47	0
EPI_ISL_1029320	0.000636199	2020.9781420765	45	0
EPI_ISL_1029338	0.000823707	2020.98087431694	55	0
EPI_ISL_1029423	0.000918738000000001	2020.98360655738	66	0
EPI_ISL_1029500	0.001083967	2020.98633879781	62	0
EPI_ISL_1029611	0.001096777	2020.98633879781	68	0
EPI_ISL_1029686	0.000847767	2020.98360655738	64	0
EPI_ISL_1029749	0.00070379	2020.98360655738	46	0
EPI_ISL_1029754	0.000685258	2020.98907103825	41	0
EPI_ISL_1029772	0.001014581	2020.99726775956	63	0
EPI_ISL_1029785	0.001049831	2021.00273972603	83	0
EPI_ISL_1029845	0.000646786	2021.00547945205	60	0
EPI_ISL_1029870	0.000669602	2021.00821917808	48	0
EPI_ISL_1029878	0.000440243	2021.00821917808	23	0
EPI_ISL_1029887	0.000784612	2021.00821917808	57	0
EPI_ISL_1029937	0.000669646	2020.99453551913	51	0
EPI_ISL_1029941	0.000981747	2020.99453551913	55	0
EPI_ISL_1030102	0.001014886	2021.0301369863	46	0
EPI_ISL_1030103	0.000635546	2021.0301369863	42	0
EPI_ISL_1030145	0.00078378	2021.01917808219	55	0
EPI_ISL_1030160	0.001014744	2021.01917808219	71	0
EPI_ISL_1030339	0.001114827	2021.03561643836	48	0
EPI_ISL_1030386	0.001047925	2021.0301369863	44	0
EPI_ISL_1030411	0.000981141	2020.9781420765	46	0
EPI_ISL_1030426	0.000713685	2020.9781420765	42	0
EPI_ISL_1030448	0.000981086	2020.96994535519	46	0
EPI_ISL_1030466	0.000947654	2020.95628415301	44	0
EPI_ISL_1031881	0.000881546	2021.07123287671	73	0
EPI_ISL_1031886	0.000748258	2021.07123287671	45	0
EPI_ISL_1031906	0.000680245	2021.07123287671	60	0
EPI_ISL_1031911	0.00078144	2021.07123287671	51	0
EPI_ISL_1031927	0.000864169	2021.07123287671	56	0
EPI_ISL_1031994	0.000713682	2021.06849315068	45	0
EPI_ISL_1032063	0.000784824	2021.06575342466	53	0
EPI_ISL_1032118	0.000580865	2021.06575342466	44	0
EPI_ISL_1032122	0.00101523	2021.06575342466	56	0
EPI_ISL_1032133	0.000881611	2021.06575342466	80	0
EPI_ISL_1032147	0.000914698	2021.06575342466	75	0
EPI_ISL_1032214	0.000984541	2021.06301369863	66	0
EPI_ISL_1032263	0.0005839	2021.05753424658	51	0
EPI_ISL_1032267	0.001082557	2021.05753424658	76	0
EPI_ISL_1032280	0.001115983	2021.05479452055	77	0
EPI_ISL_1032332	0.000848515	2021.05479452055	64	0
EPI_ISL_1032374	0.000948201	2021.05479452055	81	0
EPI_ISL_1032376	0.001115314	2021.05479452055	71	0
EPI_ISL_1032427	0.000536269	2021.05479452055	45	0
EPI_ISL_1032543	0.001015116	2021.04931506849	85	0
EPI_ISL_1032551	0.000837617	2021.04931506849	62	0
EPI_ISL_1032600	0.000847521	2020.9781420765	49	0
EPI_ISL_1032602	0.000780632	2020.96721311475	69	0
EPI_ISL_1032753	0.000402175	2020.51912568306	47	0
EPI_ISL_1032815	0.000747178	2020.54371584699	70	0
EPI_ISL_1032931	0.000947751	2020.83606557377	74	0
EPI_ISL_1033097	0.001106849	2021.06849315068	57	0
EPI_ISL_1033197	0.001359351	2021.11232876712	62	1
EPI_ISL_1033203	0.001327328	2021.1095890411	102	1
EPI_ISL_1033238	0.001192437	2021.11232876712	58	1
EPI_ISL_1033262	0.001225902	2021.11232876712	65	1
EPI_ISL_1033263	0.001326459	2021.11232876712	63	1
EPI_ISL_1033266	0.001292775	2021.11232876712	59	1
EPI_ISL_1033306	0.001226067	2021.11232876712	68	1
EPI_ISL_1033371	0.001292497	2021.11232876712	94	1
EPI_ISL_1033427	0.001268601	2021.11232876712	97	1
EPI_ISL_1033473	0.001268392	2021.11232876712	90	1
EPI_ISL_1033480	0.00125935	2021.11232876712	61	1
EPI_ISL_1033552	0.00132739	2021.10410958904	102	1
EPI_ISL_1033572	0.001300414	2021.09589041096	55	1
EPI_ISL_1033580	0.001226083	2021.09589041096	70	1
EPI_ISL_1033610	0.001393013	2021.1095890411	115	1
EPI_ISL_1033657	0.001226052	2021.09589041096	70	1
EPI_ISL_1033695	0.001091943	2021.09589041096	53	1
EPI_ISL_1033697	0.001326165	2021.09589041096	70	1
EPI_ISL_1033781	0.001360397	2021.09589041096	80	1
EPI_ISL_1033784	0.001392703	2021.09589041096	88	1
EPI_ISL_1033932	0.001293077	2021.09589041096	65	1
EPI_ISL_1033954	0.00129291	2021.09315068493	68	1
EPI_ISL_1033960	0.000847358	2021.09863013699	52	0
EPI_ISL_1033965	0.001394376	2021.10136986301	97	1
EPI_ISL_1034068	0.001292968	2021.10136986301	65	1
EPI_ISL_1034268	0.000951079	2021.11232876712	48	0
EPI_ISL_1034329	0.000817454	2021.00821917808	48	0
EPI_ISL_1034332	0.000817396	2021.01643835616	45	0
EPI_ISL_1034336	0.000769379	2021.02739726027	47	0
EPI_ISL_1034361	0.000750559	2021.02739726027	48	0
EPI_ISL_1034480	0.000583166	2020.54644808743	49	0
EPI_ISL_1034556	0.000583167	2020.59289617486	48	0
EPI_ISL_1034566	0.000549749	2020.60655737705	47	0
EPI_ISL_1034650	0.000516318	2020.59289617486	49	0
EPI_ISL_1034652	0.000549741	2020.65027322404	49	0
EPI_ISL_1034668	0.000815124	2020.82240437158	51	0
EPI_ISL_1034708	0.000616857	2020.65573770492	48	0
EPI_ISL_1034709	0.000549749	2020.65573770492	50	0
EPI_ISL_1034844	0.000970108	2021.11506849315	48	0
EPI_ISL_1034858	0.001006674	2021.11506849315	50	0
EPI_ISL_1034897	0.000735885	2021.1095890411	40	0
EPI_ISL_1034980	0.0012257	2021.06849315068	58	1
EPI_ISL_1034993	0.001326362	2021.09589041096	68	1
EPI_ISL_1034994	0.001271187	2021.09589041096	85	1
EPI_ISL_1034996	0.001237678	2021.09863013699	87	1
EPI_ISL_1035074	0.001427144	2021.1095890411	65	1
EPI_ISL_1035076	0.001313709	2021.08219178082	78	1
EPI_ISL_1035106	0.00129882	2021.08493150685	57	1
EPI_ISL_1035122	0.001399565	2021.03287671233	65	1
EPI_ISL_1035226	0.001016738	2021.1095890411	50	0
EPI_ISL_1035246	0.000880978	2021.05479452055	71	0
EPI_ISL_1035254	0.000936409	2021.0904109589	49	0
EPI_ISL_1035259	0.000914759	2021.08219178082	39	0
EPI_ISL_1035265	0.000869606999999999	2021.06575342466	52	0
EPI_ISL_1035309	0.000802722	2021.1095890411	54	0
EPI_ISL_1035340	0.001036896	2021.1095890411	63	0
EPI_ISL_1035341	0.000869773999999999	2021.1095890411	65	0
EPI_ISL_1035480	0.000802861	2021.06849315068	61	0
EPI_ISL_1035528	0.000669191	2021.06575342466	44	0
EPI_ISL_1035534	0.000702452	2021.06575342466	51	0
EPI_ISL_1035564	0.00096996	2021.0904109589	55	0
EPI_ISL_1035597	0.001038128	2021.09589041096	65	0
EPI_ISL_1035708	0.000769345	2021.0904109589	59	0
EPI_ISL_1035712	0.000769365	2021.07123287671	43	0
EPI_ISL_1035717	0.000903025	2021.08767123288	45	0
EPI_ISL_1035724	0.000869794	2021.04931506849	65	0
EPI_ISL_1035809	0.000683608	2020.9781420765	54	0
EPI_ISL_1035919	0.001192416	2021.08493150685	54	1
EPI_ISL_1035943	0.001115786	2021.08219178082	45	0
EPI_ISL_1036045	0.000749191	2021.06575342466	42	0
EPI_ISL_1036054	0.000870548	2021.07671232877	30	0
EPI_ISL_1036123	0.000840295	2020.94535519126	51	0
EPI_ISL_1036205	0.001302847	2021.10410958904	68	1
EPI_ISL_1036248	0.001048063	2021.00821917808	70	0
EPI_ISL_1036363	0.000513031	2021.03835616438	55	0
EPI_ISL_1036368	0.000847426	2021.03835616438	63	0
EPI_ISL_1036384	0.001226116	2021.09315068493	73	1
EPI_ISL_1036426	0.001154911	2021.10136986301	45	0
EPI_ISL_1036487	0.000847722	2020.90983606557	70	0
EPI_ISL_1036523	0.00090433	2021.06575342466	43	0
EPI_ISL_1036535	0.000914204	2021.06301369863	45	0
EPI_ISL_1036545	0.001146369	2021.06301369863	67	0
EPI_ISL_1036585	0.001081864	2021.08767123288	47	0
EPI_ISL_1036613	0.000937256	2021.07397260274	49	0
EPI_ISL_1036650	0.001085871	2020.95355191257	62	0
EPI_ISL_1036678	0.000568625	2020.95355191257	43	0
EPI_ISL_1036798	0.000479941	2021.06849315068	49	0
EPI_ISL_1036830	0.00068083	2021.07671232877	50	0
EPI_ISL_1038295	0.001015747	2021.08767123288	62	0
EPI_ISL_1038307	0.00091438	2021.07123287671	67	0
EPI_ISL_1038374	0.0009815	2021.08493150685	68	0
EPI_ISL_1038379	0.000914548	2021.08493150685	45	0
EPI_ISL_1038400	0.001015511	2021.08219178082	81	0
EPI_ISL_1038422	0.00104805	2021.08219178082	69	0
EPI_ISL_1038435	0.001049462	2021.08493150685	71	0
EPI_ISL_1038450	0.000747827	2021.07397260274	64	0
EPI_ISL_1038470	0.000880745	2021.07397260274	43	0
EPI_ISL_1038563	0.00101464	2021.07671232877	48	0
EPI_ISL_1038565	0.00060211	2021.07945205479	52	0
EPI_ISL_1038614	0.00088135	2021.08493150685	50	0
EPI_ISL_1038619	0.000947693	2021.08493150685	48	0
EPI_ISL_1038642	0.000780925	2021.08493150685	56	0
EPI_ISL_1038682	0.000747713	2021.08493150685	44	0
EPI_ISL_1038724	0.000982628	2021.07123287671	77	0
EPI_ISL_1038773	0.000915714	2021.08493150685	74	0
EPI_ISL_1038853	0.000881038	2020.83333333333	82	0
EPI_ISL_1038879	0.000683556	2021.03287671233	61	0
EPI_ISL_1038894	0.000947664	2021.0904109589	72	0
EPI_ISL_1038901	0.00098114	2021.09315068493	68	0
EPI_ISL_1039063	0.000817237	2020.91530054645	58	0
EPI_ISL_1039529	0.000915614	2020.9043715847	60	0
EPI_ISL_1039600	0.000780613	2020.87704918033	62	0
EPI_ISL_1039715	0.001215363	2021.09863013699	43	0
EPI_ISL_1039755	0.001081507	2021.07671232877	48	0
EPI_ISL_1039756	0.000880924	2021.07671232877	70	0
EPI_ISL_1039770	0.001114927	2021.0904109589	48	0
EPI_ISL_1039785	0.001286645	2021.11232876712	54	0
EPI_ISL_1039798	0.001040309	2021.04383561644	52	0
EPI_ISL_1039805	0.00115508	2021.04657534247	65	0
EPI_ISL_1039838	0.00071709	2020.4781420765	48	0
EPI_ISL_1039987	0.000466997	2020.2650273224	49	0
EPI_ISL_1040091	0.000718023	2020.85519125683	50	0
EPI_ISL_1040092	0.000684539	2020.85519125683	50	0
EPI_ISL_1040143	0.001054744	2020.81693989071	65	0
EPI_ISL_1040158	0.001255419	2021.09315068493	69	0
EPI_ISL_1040221	0.001259516	2021.09863013699	71	1
EPI_ISL_1040272	0.001259528	2021.11232876712	71	1
EPI_ISL_1040289	0.001393403	2021.09589041096	59	1
EPI_ISL_1040293	0.001426934	2021.09863013699	60	1
EPI_ISL_1040415	0.001188593	2021.1095890411	61	0
EPI_ISL_1040489	0.001271018	2021.08767123288	87	1
EPI_ISL_1040498	0.00127102	2021.07945205479	87	1
EPI_ISL_1040541	0.000850822	2021.06849315068	63	0
EPI_ISL_1040543	0.000917684000000001	2021.06849315068	66	0
EPI_ISL_1040593	0.00088427	2021.03835616438	65	0
EPI_ISL_1040602	0.000951108	2021.0602739726	64	0
EPI_ISL_1040605	0.000951124	2021.07397260274	67	0
EPI_ISL_1040641	0.000984557	2021.07671232877	67	0
EPI_ISL_1040652	0.001050019	2021.02739726027	44	0
EPI_ISL_1040727	0.000951427	2020.91256830601	42	0
EPI_ISL_1040728	0.000884203	2020.91256830601	42	0
EPI_ISL_1040767	0.000717495	2020.87704918033	44	0
EPI_ISL_1040818	0.000301182	2020.24043715847	35	0
EPI_ISL_1040828	0.000549812	2020.75956284153	51	0
EPI_ISL_1041077	0.000501873	2020.72404371585	46	0
EPI_ISL_1041082	0.000449479	2020.71038251366	37	0
EPI_ISL_1041085	0.000616728000000001	2020.66393442623	59	0
EPI_ISL_1041226	0.000781132	2021.0904109589	48	0
EPI_ISL_1041230	0.000546356	2021.10410958904	46	0
EPI_ISL_1041236	0.000948004	2021.10136986301	41	0
EPI_ISL_1041237	0.000736586	2021.10410958904	46	0
EPI_ISL_1041256	0.000721532	2021.10410958904	57	0
EPI_ISL_1041362	0.000822261	2021.09863013699	49	0
EPI_ISL_1041401	0.000981696	2021.09863013699	78	0
EPI_ISL_1041422	0.000847816	2021.1095890411	44	0
EPI_ISL_1041524	0.000948053	2021.1095890411	44	0
EPI_ISL_1041527	0.001259231	2021.11780821918	57	1
EPI_ISL_1041538	0.001049416	2021.11780821918	43	0
EPI_ISL_1041540	0.001359656	2021.11780821918	58	1
EPI_ISL_1041544	0.000881959	2021.11780821918	43	0
EPI_ISL_1041675	0.000780613	2021.11780821918	46	0
EPI_ISL_1041711	0.000947737	2021.12054794521	69	0
EPI_ISL_1041718	0.000747249	2021.11780821918	46	0
EPI_ISL_1041723	0.000803605	2021.11506849315	48	0
EPI_ISL_1041758	0.000289663	2021.12328767123	42	0
EPI_ISL_1041801	0.001427142	2021.11780821918	62	1
EPI_ISL_1041828	0.001049481	2021.12054794521	44	0
EPI_ISL_1041860	0.000618268	2021.11780821918	45	0
EPI_ISL_1042002	0.001393513	2021.08493150685	66	1
EPI_ISL_1042016	0.001427113	2021.12054794521	62	1
EPI_ISL_1042076	0.001293398	2021.12054794521	81	1
EPI_ISL_1042103	0.0012602	2021.12054794521	67	1
EPI_ISL_1042110	0.001393397	2021.08767123288	46	0
EPI_ISL_1042139	0.001192415	2021.08767123288	65	1
EPI_ISL_1042189	0.001393428	2021.11780821918	75	1
EPI_ISL_1042269	0.001359387	2021.12054794521	69	1
EPI_ISL_1042272	0.001226478	2021.11780821918	88	1
EPI_ISL_1042308	0.001292928	2021.12054794521	63	1
EPI_ISL_1042362	0.001259723	2021.12054794521	60	1
EPI_ISL_1042466	0.001405243	2021.12054794521	88	1
EPI_ISL_1042495	0.001337606	2021.12054794521	68	1
EPI_ISL_1042498	0.00142717	2021.11780821918	64	1
EPI_ISL_1042526	0.001429719	2021.12054794521	93	1
EPI_ISL_1042533	0.001293118	2021.12054794521	61	1
EPI_ISL_1042590	0.001326844	2021.10136986301	70	1
EPI_ISL_1042595	0.001460078	2021.1095890411	88	1
EPI_ISL_1042721	0.001461555	2021.0904109589	101	1
EPI_ISL_1042794	0.001327341	2021.10684931507	56	1
EPI_ISL_1042816	0.001359732	2021.10684931507	63	1
EPI_ISL_1042859	0.00132651	2021.11780821918	63	1
EPI_ISL_1042906	0.001326758	2021.11506849315	71	1
EPI_ISL_1042910	0.001259306	2021.11506849315	59	1
EPI_ISL_1042918	0.001463539	2021.11506849315	55	1
EPI_ISL_1043030	0.00137148	2021.11506849315	80	1
EPI_ISL_1043105	0.001259741	2021.11506849315	66	1
EPI_ISL_1043123	0.001503469	2021.11506849315	72	1
EPI_ISL_1043164	0.001326236	2021.11780821918	64	1
EPI_ISL_1043255	0.000769246	2021.10684931507	39	0
EPI_ISL_1043262	0.001259561	2021.10410958904	66	1
EPI_ISL_1043289	0.001192281	2021.10684931507	58	1
EPI_ISL_1043299	0.001426793	2021.10684931507	65	1
EPI_ISL_1043313	0.001225817	2021.10410958904	58	1
EPI_ISL_1043356	0.000802874	2021.1095890411	53	0
EPI_ISL_1043409	0.001293836	2021.0904109589	103	1
EPI_ISL_1043446	0.001292956	2021.08767123288	62	1
EPI_ISL_1043450	0.001226039	2021.08493150685	68	1
EPI_ISL_1043513	0.001259744	2021.08767123288	69	1
EPI_ISL_1043542	0.001493922	2021.08767123288	77	1
EPI_ISL_1043553	0.001192582	2021.08767123288	69	1
EPI_ISL_1043555	0.001292954	2021.0904109589	64	1
EPI_ISL_1043611	0.001260484	2021.11232876712	78	1
EPI_ISL_1043612	0.001293171	2021.11506849315	64	1
EPI_ISL_1043659	0.001393059	2021.11506849315	120	1
EPI_ISL_1043734	0.001292677	2021.11506849315	64	1
EPI_ISL_1043740	0.001359552	2021.11506849315	92	1
EPI_ISL_1043877	0.001226235	2021.11506849315	64	1
EPI_ISL_1043895	0.001371696	2021.11232876712	88	1
EPI_ISL_1043908	0.001360379	2021.07123287671	69	1
EPI_ISL_1043988	0.001293276	2021.07123287671	67	1
EPI_ISL_1043996	0.001260154	2021.07123287671	76	1
EPI_ISL_1043998	0.000669184	2021.06849315068	54	0
EPI_ISL_1044029	0.001326104	2021.06849315068	61	1
EPI_ISL_1044061	0.001326678	2021.07123287671	76	1
EPI_ISL_1044123	0.001226003	2021.07123287671	67	1
EPI_ISL_1044176	0.001260252	2021.06849315068	100	1
EPI_ISL_1044235	0.001338389	2021.11780821918	95	1
EPI_ISL_1044250	0.001125445	2021.11506849315	52	1
EPI_ISL_1044257	0.00125939	2021.11506849315	68	1
EPI_ISL_1044290	0.001460357	2021.11506849315	61	1
EPI_ISL_1044317	0.00132623	2021.11506849315	64	1
EPI_ISL_1044323	0.001259401	2021.11506849315	64	1
EPI_ISL_1044339	0.001360406	2021.11780821918	79	1
EPI_ISL_1044382	0.001338198	2021.11506849315	82	1
EPI_ISL_1044480	0.001259816	2021.1095890411	65	1
EPI_ISL_1044532	0.001359634	2021.1095890411	102	1
EPI_ISL_1044598	0.001292688	2021.11232876712	67	1
EPI_ISL_1044602	0.001260026	2021.1095890411	89	1
EPI_ISL_1044649	0.001192433	2021.11232876712	56	1
EPI_ISL_1044664	0.001192376	2021.1095890411	60	1
EPI_ISL_1044698	0.001260086	2021.1095890411	91	1
EPI_ISL_1044767	0.001342926	2021.11780821918	60	1
EPI_ISL_1044790	0.001401904	2021.11780821918	75	1
EPI_ISL_1044876	0.001359545	2021.11232876712	90	1
EPI_ISL_1044900	0.001360441	2021.11232876712	76	1
EPI_ISL_1044920	0.001493958	2021.11232876712	67	1
EPI_ISL_1044979	0.001426846	2021.11232876712	64	1
EPI_ISL_1044982	0.001293317	2021.11232876712	69	1
EPI_ISL_1044985	0.001259757	2021.11232876712	67	1
EPI_ISL_1044988	0.001359919	2021.10684931507	81	1
EPI_ISL_1045122	0.001427126	2021.11232876712	59	1
EPI_ISL_1045184	0.001259748	2021.11232876712	76	1
EPI_ISL_1045208	0.001259437	2021.10410958904	63	1
EPI_ISL_1045255	0.001259463	2021.10684931507	61	1
EPI_ISL_1045414	0.001226755	2021.10684931507	72	1
EPI_ISL_1045435	0.001438281	2021.08767123288	68	1
EPI_ISL_1045437	0.001158939	2021.10684931507	63	1
EPI_ISL_1045439	0.001226522	2021.08767123288	54	1
EPI_ISL_1045444	0.001261843	2021.08767123288	82	1
EPI_ISL_1045470	0.001327359	2021.10684931507	103	1
EPI_ISL_1045477	0.001270901	2021.10410958904	80	1
EPI_ISL_1045500	0.001192393	2021.10410958904	60	1
EPI_ISL_1045502	0.00129313	2021.10410958904	71	1
EPI_ISL_1045508	0.001493988	2021.10136986301	82	1
EPI_ISL_1045555	0.001299126	2021.11232876712	78	1
EPI_ISL_1045650	0.001326436	2021.10410958904	63	1
EPI_ISL_1045740	0.0012927	2021.09863013699	63	1
EPI_ISL_1045774	0.001360034	2021.08767123288	66	1
EPI_ISL_1045779	0.001226004	2021.10136986301	59	1
EPI_ISL_1045961	0.001326342	2021.10410958904	66	1
EPI_ISL_1046011	0.001359729	2021.07123287671	65	1
EPI_ISL_1046070	0.001269654	2021.07123287671	100	1
EPI_ISL_1046112	0.001293292	2021.07123287671	77	1
EPI_ISL_1046121	0.001292792	2021.07123287671	57	1
EPI_ISL_1046140	0.001326413	2021.07123287671	60	1
EPI_ISL_1046189	0.001203605	2021.06849315068	69	1
EPI_ISL_1046244	0.001337673	2021.07123287671	66	1
EPI_ISL_1046262	0.001394346	2021.07123287671	73	1
EPI_ISL_1046296	0.00135951	2021.07123287671	117	1
EPI_ISL_1046354	0.001259516	2021.07945205479	58	1
EPI_ISL_1046355	0.00139449	2021.07945205479	101	1
EPI_ISL_1046388	0.001502702	2021.07671232877	78	1
EPI_ISL_1046430	0.001493543	2021.07671232877	82	1
EPI_ISL_1046447	0.001360084	2021.07671232877	59	1
EPI_ISL_1046489	0.001326547	2021.07671232877	65	1
EPI_ISL_1046547	0.001293863	2021.07945205479	104	1
EPI_ISL_1046555	0.001494009	2021.07945205479	60	1
EPI_ISL_1046621	0.001271697	2021.07671232877	102	1
EPI_ISL_1046635	0.001326482	2021.07945205479	64	1
EPI_ISL_1046646	0.001326394	2021.07945205479	67	1
EPI_ISL_1046656	0.001359727	2021.07945205479	65	1
EPI_ISL_1046701	0.001493467	2021.07945205479	114	1
EPI_ISL_1046787	0.000984546	2021.10136986301	51	0
EPI_ISL_1046797	0.000669034	2021.08767123288	43	0
EPI_ISL_1046814	0.001259358	2021.08767123288	55	1
EPI_ISL_1046818	0.000836152	2021.08767123288	44	0
EPI_ISL_1046820	0.001259572	2021.0904109589	59	1
EPI_ISL_1046825	0.000869642	2021.08493150685	44	0
EPI_ISL_1046849	0.001192559	2021.08767123288	70	1
EPI_ISL_1046961	0.001393204	2021.12054794521	59	1
EPI_ISL_1046973	0.001427007	2021.12328767123	62	1
EPI_ISL_1047008	0.001036833	2021.0602739726	48	0
EPI_ISL_1047021	0.001293227	2021.07945205479	88	1
EPI_ISL_1047030	0.001259523	2021.09589041096	63	1
EPI_ISL_1047034	0.001258684	2021.06849315068	61	1
EPI_ISL_1047120	0.001293377	2021.12328767123	82	1
EPI_ISL_1047145	0.001293365	2021.12328767123	80	1
EPI_ISL_1047174	0.001192569	2021.07123287671	57	1
EPI_ISL_1047213	0.001304568	2021.07123287671	87	1
EPI_ISL_1047280	0.001326203	2021.06849315068	58	1
EPI_ISL_1047310	0.001192493	2021.07123287671	65	1
EPI_ISL_1047317	0.001326979	2021.07123287671	72	1
EPI_ISL_1047318	0.001326409	2021.07123287671	62	1
EPI_ISL_1047319	0.001259233	2021.07123287671	66	1
EPI_ISL_1047369	0.001359781	2021.07123287671	114	1
EPI_ISL_1047453	0.001477467	2021.07123287671	64	1
EPI_ISL_1047478	0.001293327	2021.06849315068	67	1
EPI_ISL_1047504	0.001225813	2021.06849315068	59	1
EPI_ISL_1047594	0.00125929	2021.08219178082	71	1
EPI_ISL_1047680	0.001326317	2021.06849315068	62	1
EPI_ISL_1047767	0.001292773	2021.08219178082	58	1
EPI_ISL_1047768	0.001460564	2021.08219178082	70	1
EPI_ISL_1047774	0.001226344	2021.08219178082	81	1
EPI_ISL_1047797	0.001226592	2021.07945205479	93	1
EPI_ISL_1047908	0.001260465	2021.11232876712	73	1
EPI_ISL_1048077	0.001293108	2021.08767123288	61	1
EPI_ISL_1048124	0.001392738	2021.1095890411	87	1
EPI_ISL_1048236	0.001359093	2021.07123287671	80	1
EPI_ISL_1048338	0.000750468	2020.96721311475	46	0
EPI_ISL_1048359	0.000918584	2021.07671232877	49	0
EPI_ISL_1048625	0.000335065	2020.4262295082	30	0
EPI_ISL_1048656	0.000680232	2020.98360655738	48	0
EPI_ISL_1048664	0.000646715	2020.98360655738	49	0
EPI_ISL_1048746	0.000981132	2021.09315068493	43	0
EPI_ISL_1048763	0.001115194	2021.10684931507	66	0
EPI_ISL_1048772	0.000680418	2021.1095890411	44	0
EPI_ISL_1048921	0.001293084	2021.04657534247	73	1
EPI_ISL_1048959	0.001359879	2021.05479452055	57	1
EPI_ISL_1049016	0.00145999	2021.07397260274	116	1
EPI_ISL_1049028	0.001259816	2021.05205479452	68	1
EPI_ISL_1049061	0.001371534	2021.05753424658	84	1
EPI_ISL_1049065	0.001225937	2021.05753424658	62	1
EPI_ISL_1049105	0.001006193	2021.05205479452	57	0
EPI_ISL_1049143	0.000613295	2020.77049180328	44	0
EPI_ISL_1049155	0.000836228	2020.77868852459	57	0
EPI_ISL_1049167	0.000769341	2021.05753424658	42	0
EPI_ISL_1049176	0.000969952	2021.06301369863	53	0
EPI_ISL_1049303	0.000602457	2020.96174863388	44	0
EPI_ISL_1049329	0.000735959	2020.93715846995	42	0
EPI_ISL_1049490	0.000880758	2021.07671232877	44	0
EPI_ISL_1049507	0.000880978	2021.01095890411	81	0
EPI_ISL_1049512	0.000747717	2020.84972677596	53	0
EPI_ISL_1049694	0.001393096	2021.05205479452	59	1
EPI_ISL_1049846	0.000947962	2021.10410958904	66	0
EPI_ISL_1049848	0.000917636	2021.09589041096	59	0
EPI_ISL_1049852	0.001014845	2021.09589041096	80	0
EPI_ISL_1049964	0.000981346	2021.07123287671	71	0
EPI_ISL_1049977	0.000788229	2021.07671232877	56	0
EPI_ISL_1049985	0.001015263	2021.08767123288	78	0
EPI_ISL_1050051	0.000747129	2021.04657534247	65	0
EPI_ISL_1050063	0.000636506	2021.03835616438	39	0
EPI_ISL_1050115	0.001225788	2021.10410958904	62	1
EPI_ISL_1050123	0.001393428	2021.10136986301	58	1
EPI_ISL_1050167	0.001426293	2021.10410958904	116	1
EPI_ISL_1050201	0.001259403	2021.09589041096	63	1
EPI_ISL_1050219	0.001192295	2021.07397260274	58	1
EPI_ISL_1050293	0.001359361	2021.07671232877	60	1
EPI_ISL_1050580	0.001321902	2021.09589041096	63	1
EPI_ISL_1050619	0.001192405	2021.07671232877	61	1
EPI_ISL_1050694	0.000769509	2021.07671232877	66	0
EPI_ISL_1050710	0.001293457	2021.07671232877	82	1
EPI_ISL_1050714	0.001393837	2021.07671232877	89	1
EPI_ISL_1050757	0.001292769	2021.08219178082	66	1
