genome	path	time	node	continent
EPI_ISL_426743	0.000300522	2020.2349726776	30	Oceania
EPI_ISL_426746	0.000345481	2020.22950819672	73	Oceania
EPI_ISL_426765	0.000200343	2020.22404371585	30	Oceania
EPI_ISL_426798	0.000233807	2020.22404371585	36	Oceania
EPI_ISL_426809	0.000412013	2020.22677595628	65	Oceania
EPI_ISL_426842	0.000233664	2020.22950819672	16	Oceania
EPI_ISL_426844	0.000278417	2020.22950819672	62	Oceania
EPI_ISL_426847	0.000267325	2020.22131147541	57	Oceania
EPI_ISL_426873	0.000233768	2020.22950819672	30	Oceania
EPI_ISL_426894	0.00040073	2020.2349726776	61	Europe
EPI_ISL_426924	0.000234034	2020.23770491803	72	Oceania
EPI_ISL_426953	0.000278407	2020.23770491803	62	Oceania
EPI_ISL_426971	0.000233604	2020.2349726776	12	Oceania
EPI_ISL_426974	0.000166974	2020.2349726776	23	Oceania
EPI_ISL_426975	0.000233775	2020.2349726776	29	Oceania
EPI_ISL_426980	0.000367251	2020.23770491803	39	Oceania
EPI_ISL_426986	0.000334064	2020.23770491803	66	Oceania
EPI_ISL_426993	0.000267449	2020.24316939891	51	Oceania
EPI_ISL_426994	0.000345376	2020.24043715847	60	Oceania
EPI_ISL_426997	0.000166969	2020.24043715847	24	Oceania
EPI_ISL_427079	0.000312161	2020.20491803279	68	Oceania
EPI_ISL_427080	0.000601064	2020.22404371585	78	Oceania
EPI_ISL_427082	0.000400541	2020.23770491803	32	Oceania
EPI_ISL_427096	0.00046746	2020.25409836066	64	Oceania
EPI_ISL_427144	0.000233679	2020.26229508197	16	Oceania
EPI_ISL_427180	0.000278459	2020.23224043716	71	North America
EPI_ISL_427198	0.000345289000000001	2020.23224043716	79	North America
EPI_ISL_427222	0.000322885	2020.24590163934	63	North America
EPI_ISL_427227	0.000311801	2020.24043715847	63	North America
EPI_ISL_427282	0.000311836	2020.22131147541	73	North America
EPI_ISL_427283	0.000378584	2020.22131147541	76	North America
EPI_ISL_427287	0.00041192	2020.22404371585	70	North America
EPI_ISL_427300	0.000334008	2020.1912568306	58	South America
EPI_ISL_427302	0.00036751	2020.21584699454	78	South America
EPI_ISL_427315	0.000300684	2020.22950819672	68	Europe
EPI_ISL_427316	0.00036776	2020.25409836066	66	Europe
EPI_ISL_427319	0.000301103	2020.25683060109	69	Europe
EPI_ISL_427327	0.000334052	2020.2650273224	66	Europe
EPI_ISL_427371	0.000233827	2020.2650273224	41	Europe
EPI_ISL_427390	0.000423078	2020.2650273224	72	Europe
EPI_ISL_427416	0.000100224	2020.22404371585	23	Asia
EPI_ISL_427428	0.000311726	2020.27595628415	55	North America
EPI_ISL_427431	0.000333937	2020.2650273224	55	North America
EPI_ISL_427434	0.00037852	2020.2650273224	62	North America
EPI_ISL_427453	0.000300419	2020.26229508197	14	North America
EPI_ISL_427459	0.000367325	2020.26229508197	59	North America
EPI_ISL_427504	0.000378681000000001	2020.25409836066	84	North America
EPI_ISL_427513	0.000445385000000001	2020.25409836066	84	North America
EPI_ISL_427519	0.0003452	2020.21038251366	69	North America
EPI_ISL_427520	0.000345175	2020.21038251366	67	North America
EPI_ISL_427527	0.00020042	2020.19398907104	28	North America
EPI_ISL_427536	0.00020046	2020.19672131148	33	North America
EPI_ISL_427596	0.000345163	2020.20491803279	65	North America
EPI_ISL_427607	0.000345299	2020.20491803279	77	North America
EPI_ISL_427639	0.000345161	2020.26229508197	66	North America
EPI_ISL_427654	0.000269033	2020.17759562842	29	Oceania
EPI_ISL_427665	0.000200391	2020.1912568306	34	Oceania
EPI_ISL_427678	0.000200433	2020.22404371585	32	Oceania
EPI_ISL_427682	0.000378654	2020.22404371585	76	Oceania
EPI_ISL_427689	0.000346234	2020.22131147541	75	Oceania
EPI_ISL_427708	0.000346237	2020.21857923497	76	Oceania
EPI_ISL_427725	0.000305855	2020.2131147541	33	Oceania
EPI_ISL_427742	0.000345188	2020.21857923497	69	Oceania
EPI_ISL_427745	0.000267983	2020.22131147541	10	Oceania
EPI_ISL_427809	0.000267112	2020.15300546448	33	Asia
EPI_ISL_428148	0.000379757	2020.21038251366	69	Europe
EPI_ISL_428229	0.000267174	2020.21038251366	43	Asia
EPI_ISL_428300	0.000345179	2020.22950819672	67	North America
EPI_ISL_428333	0.00016705	2020.2349726776	27	North America
EPI_ISL_428345	0.000378435	2020.20491803279	54	North America
EPI_ISL_428385	0.000311779	2020.25683060109	62	North America
EPI_ISL_428443	0.000200433	2020.05464480874	10	Asia
EPI_ISL_428455	6.6866e-05	2020.06010928962	20	Asia
EPI_ISL_428464	0.000100269	2020.06557377049	26	Asia
EPI_ISL_428465	0.000133647	2020.06284153005	22	Asia
EPI_ISL_428683	0.000133507	2020.1693989071	5	Europe
EPI_ISL_428694	0.000300685	2020.19398907104	65	Europe
EPI_ISL_428711	0.000334074	2020.22131147541	65	Europe
EPI_ISL_428721	0.000388454	2020.21857923497	69	Europe
EPI_ISL_428791	0.000345197	2020.25683060109	70	North America
EPI_ISL_428793	0.000311829	2020.25956284153	64	North America
EPI_ISL_428799	0.000311785	2020.25956284153	60	North America
EPI_ISL_428830	3.3425e-05	2020.15573770492	8	Asia
EPI_ISL_428842	0.000300591	2020.26775956284	50	Asia
EPI_ISL_428850	0.000333957	2020.2868852459	50	Asia
EPI_ISL_428867	0.00036753	2020.1912568306	78	Europe
EPI_ISL_428889	0.000500899	2020.22131147541	65	Europe
EPI_ISL_428892	0.00034515	2020.22404371585	64	Europe
EPI_ISL_428928	0.000267229	2020.24316939891	51	Europe
EPI_ISL_428959	0.000200374	2020.24863387978	31	Europe
EPI_ISL_429028	0.000200416	2020.25409836066	26	North America
EPI_ISL_429030	0.000278479	2020.23770491803	71	North America
EPI_ISL_429041	0.000233771	2020.23770491803	31	North America
EPI_ISL_429055	0.000200438	2020.24590163934	30	North America
EPI_ISL_429151	0.000267154	2020.18306010929	39	Europe
EPI_ISL_429175	0.000333833	2020.23770491803	28	Asia
EPI_ISL_429181	0.000295043	2020.23770491803	63	Asia
EPI_ISL_429204	0.000333988	2020.25409836066	59	Europe
EPI_ISL_429267	0.00033944	2020.18852459016	63	Europe
EPI_ISL_429273	0.000534373	2020.18852459016	83	Europe
EPI_ISL_429315	0.000334131	2020.21038251366	68	Europe
EPI_ISL_429349	0.000282009	2020.18306010929	70	Europe
EPI_ISL_429409	0.000278419	2020.18852459016	61	Europe
EPI_ISL_429447	0.000334052	2020.1693989071	68	Europe
EPI_ISL_429449	0.000300636	2020.18852459016	63	Europe
EPI_ISL_429463	0.000345286	2020.22404371585	74	Europe
EPI_ISL_429480	0.00034518	2020.22131147541	67	Europe
EPI_ISL_429495	0.000311829	2020.18579234973	67	Europe
EPI_ISL_429511	0.000291755	2020.18852459016	63	Europe
EPI_ISL_429512	0.000311892	2020.22404371585	77	Europe
EPI_ISL_429520	0.000345135	2020.1912568306	61	Europe
EPI_ISL_429554	0.00037849	2020.22950819672	61	Europe
EPI_ISL_429560	0.000311802	2020.22950819672	64	Europe
EPI_ISL_429579	0.000233862	2020.23224043716	50	Europe
EPI_ISL_429627	0.000345272	2020.2349726776	76	North America
EPI_ISL_429688	0.000400796	2020.20765027322	70	South America
EPI_ISL_429756	0.00042321	2020.2349726776	71	Europe
EPI_ISL_429762	0.000301258	2020.22131147541	57	Europe
EPI_ISL_429764	0.000389722	2020.27049180328	73	Europe
EPI_ISL_429776	0.000334022	2020.22404371585	59	Europe
EPI_ISL_429852	0.00020031	2020.06557377049	21	Asia
EPI_ISL_429993	0.000367440000000001	2020.20491803279	74	Asia
EPI_ISL_430007	0.000335001	2020.2131147541	67	Asia
EPI_ISL_430015	0.000235612	2020.22677595628	29	Asia
EPI_ISL_430026	0.000278429	2020.20491803279	61	North America
EPI_ISL_430042	0.000324565	2020.24316939891	74	North America
EPI_ISL_430089	0.000367389	2020.27049180328	62	Europe
EPI_ISL_430121	0.000445233	2020.24590163934	59	North America
EPI_ISL_430137	0.000333911	2020.21857923497	29	North America
EPI_ISL_430150	0.000233746	2020.19672131148	24	North America
EPI_ISL_430175	0.000200414	2020.19398907104	28	North America
EPI_ISL_430181	0.000233788	2020.20218579235	30	North America
EPI_ISL_430225	0.0002338	2020.21584699454	31	North America
EPI_ISL_430234	0.000267225	2020.2131147541	31	North America
EPI_ISL_430238	0.00020044	2020.21584699454	32	North America
EPI_ISL_430264	0.00037861	2020.21857923497	73	North America
EPI_ISL_430270	0.000267157	2020.18306010929	30	North America
EPI_ISL_430350	0.000311792	2020.25136612022	62	North America
EPI_ISL_430384	0.00034526	2020.27049180328	61	North America
EPI_ISL_430387	0.000311849	2020.26775956284	73	North America
EPI_ISL_430415	0.000311809	2020.27322404372	60	North America
EPI_ISL_430422	0.000267134	2020.28142076503	36	North America
EPI_ISL_430472	0.000300586	2020.22950819672	44	Oceania
EPI_ISL_430480	0.000367612	2020.24590163934	29	Oceania
EPI_ISL_430533	0.000400778	2020.25409836066	68	Oceania
EPI_ISL_430545	0.000267196	2020.24316939891	43	Oceania
EPI_ISL_430579	0.000378586	2020.26229508197	74	Oceania
EPI_ISL_430587	0.000333886	2020.26229508197	36	Oceania
EPI_ISL_430597	0.000267186	2020.26229508197	42	Oceania
EPI_ISL_430643	0.000367392	2020.23224043716	59	Oceania
EPI_ISL_430676	0.000334017	2020.26775956284	59	Oceania
EPI_ISL_430714	0.000233953	2020.27322404372	44	Oceania
EPI_ISL_430731	6.6794e-05	2020.09289617486	4	Asia
EPI_ISL_430735	0.000166995	2020.06284153005	22	Asia
EPI_ISL_430797	0.000367766	2020.2349726776	73	South America
EPI_ISL_430807	0.000367359	2020.25136612022	60	South America
EPI_ISL_430852	0.000333889	2020.1912568306	40	Europe
EPI_ISL_430901	0.000311834	2020.25956284153	68	North America
EPI_ISL_430950	0.000345068	2020.24043715847	55	North America
EPI_ISL_430967	0.000345143	2020.25136612022	64	North America
EPI_ISL_430970	0.000478773	2020.24863387978	79	North America
EPI_ISL_430973	0.000378645	2020.24863387978	75	North America
EPI_ISL_432181	0.00030069	2020.25683060109	62	Europe
EPI_ISL_432183	0.000367514000000001	2020.22677595628	76	Europe
EPI_ISL_432192	0.000300557	2020.24863387978	42	Europe
EPI_ISL_432197	0.000478688000000001	2020.25683060109	89	Europe
EPI_ISL_432211	0.000400775	2020.24316939891	67	Europe
EPI_ISL_432220	0.000300634	2020.22404371585	57	Europe
EPI_ISL_432226	0.000367622	2020.25683060109	78	Europe
EPI_ISL_432230	0.000500934	2020.25683060109	70	Europe
EPI_ISL_432284	0.000534374	2020.2650273224	81	Europe
EPI_ISL_432286	0.000233762	2020.26775956284	34	Europe
EPI_ISL_432297	0.000411881	2020.25683060109	66	Europe
EPI_ISL_432353	0.000367387	2020.25683060109	63	Europe
EPI_ISL_432418	0.00033405	2020.2650273224	61	Europe
EPI_ISL_432423	0.000334018	2020.24316939891	62	Europe
EPI_ISL_432541	0.000534316	2020.25409836066	72	Europe
EPI_ISL_432691	0.000500977000000001	2020.2650273224	78	Europe
EPI_ISL_432713	0.000333874	2020.22950819672	39	Europe
EPI_ISL_432812	0.000233821	2020.24863387978	45	Europe
EPI_ISL_432813	0.000300676	2020.24316939891	58	Europe
EPI_ISL_432888	0.000233826	2020.25683060109	46	Europe
EPI_ISL_432916	0.000400882000000001	2020.23770491803	78	Europe
EPI_ISL_432987	0.000271709	2020.24863387978	33	Europe
EPI_ISL_433000	0.000233735	2020.25136612022	31	Europe
EPI_ISL_433001	0.000534372	2020.25136612022	77	Europe
EPI_ISL_433034	0.000234121	2020.25409836066	21	Europe
EPI_ISL_433091	0.000301547	2020.28415300546	62	Europe
EPI_ISL_433099	0.000267258	2020.28415300546	51	Europe
EPI_ISL_433169	0.000301542	2020.29508196721	61	Europe
EPI_ISL_433190	0.000400834	2020.29781420765	72	Europe
EPI_ISL_433217	0.000311843	2020.24590163934	66	Europe
EPI_ISL_433234	0.000238231	2020.25136612022	41	Europe
EPI_ISL_433249	0.000267151	2020.25409836066	40	Europe
EPI_ISL_433254	0.000367449	2020.25683060109	67	Europe
EPI_ISL_433260	0.000334101	2020.25683060109	73	Europe
EPI_ISL_433266	0.000434075	2020.25683060109	59	Europe
EPI_ISL_433274	0.000300556	2020.20765027322	41	Europe
EPI_ISL_433323	0.000204836	2020.23224043716	41	Europe
EPI_ISL_433356	0.000167	2020.2349726776	23	Europe
EPI_ISL_433360	0.000166995	2020.23770491803	20	Europe
EPI_ISL_433378	0.000233999	2020.26229508197	67	Europe
EPI_ISL_433386	0.000367478	2020.2650273224	75	Europe
EPI_ISL_433389	0.000311971	2020.2650273224	61	Europe
EPI_ISL_433397	0.000501002000000001	2020.26775956284	83	Europe
EPI_ISL_433418	0.00033413	2020.26775956284	70	Europe
EPI_ISL_433455	0.000434182	2020.27595628415	73	Europe
EPI_ISL_433491	0.000367398	2020.28961748634	66	Europe
EPI_ISL_433507	0.000534326	2020.24043715847	75	Europe
EPI_ISL_433521	0.000233944	2020.24043715847	60	Europe
EPI_ISL_433525	0.000266999	2020.24590163934	12	Europe
EPI_ISL_433529	0.000133619	2020.24590163934	19	Europe
EPI_ISL_433545	0.000300732	2020.24590163934	67	Europe
EPI_ISL_433547	0.000267372	2020.24590163934	66	Europe
EPI_ISL_433559	0.000233924	2020.24590163934	58	Europe
EPI_ISL_433565	0.000133639	2020.24863387978	20	Europe
EPI_ISL_433575	0.00036744	2020.24863387978	70	Europe
EPI_ISL_433582	0.000311829	2020.24863387978	69	Europe
EPI_ISL_433587	0.000267233	2020.25136612022	55	Europe
EPI_ISL_433614	0.000333956	2020.25409836066	52	Europe
EPI_ISL_433644	0.000233949	2020.25956284153	60	Europe
EPI_ISL_433648	0.000334048	2020.26229508197	64	Europe
EPI_ISL_433657	0.000167063	2020.25956284153	32	Europe
EPI_ISL_433678	0.000400831000000001	2020.25136612022	77	Europe
EPI_ISL_433712	0.000367426	2020.25956284153	69	Europe
EPI_ISL_433722	0.000300528	2020.25409836066	43	Europe
EPI_ISL_433775	0.000434181	2020.2650273224	60	Europe
EPI_ISL_433785	0.000400828	2020.26229508197	72	Europe
EPI_ISL_433792	0.0003674	2020.2650273224	64	Europe
EPI_ISL_433794	0.000367359	2020.26229508197	56	Europe
EPI_ISL_433801	0.000271592	2020.26229508197	40	Europe
EPI_ISL_433819	0.000233801	2020.2349726776	20	Europe
EPI_ISL_433852	0.000133629	2020.26775956284	23	Europe
EPI_ISL_433880	0.000334043	2020.27049180328	67	Europe
EPI_ISL_433929	0.000367688	2020.27868852459	61	Europe
EPI_ISL_433931	0.000400624	2020.27868852459	42	Europe
EPI_ISL_433942	0.000204836	2020.27595628415	37	Europe
EPI_ISL_433944	0.000300616	2020.27868852459	58	Europe
EPI_ISL_433957	0.000534308	2020.27868852459	73	Europe
EPI_ISL_433974	0.000501113	2020.28142076503	62	Europe
EPI_ISL_434063	0.000378508	2020.25409836066	65	North America
EPI_ISL_434068	0.000233823	2020.25136612022	32	North America
EPI_ISL_434106	0.000333873	2020.25683060109	32	North America
EPI_ISL_434204	0.000300583	2020.24863387978	35	North America
EPI_ISL_434242	0.000478657	2020.26229508197	69	North America
EPI_ISL_434310	0.000411869	2020.22677595628	65	North America
EPI_ISL_434374	0.000267496	2020.26775956284	44	Europe
EPI_ISL_434384	0.000233948	2020.2868852459	63	Europe
EPI_ISL_434468	0.000467504	2020.23224043716	66	Europe
EPI_ISL_434515	0.000333956	2020.2868852459	49	Europe
EPI_ISL_434658	0.000378613	2020.25409836066	75	Europe
EPI_ISL_434664	0.000345173	2020.26229508197	67	Europe
EPI_ISL_434667	0.000334087	2020.28415300546	69	Europe
EPI_ISL_434673	0.000334049	2020.28961748634	65	Europe
EPI_ISL_434678	0.00050103	2020.2650273224	80	Africa
EPI_ISL_434727	0.000345265	2020.19672131148	74	North America
EPI_ISL_434753	0.000311788	2020.18579234973	61	North America
EPI_ISL_434799	0.000334065	2020.2131147541	69	North America
EPI_ISL_434802	0.000379226	2020.2131147541	60	North America
EPI_ISL_434865	0.000434158	2020.22404371585	65	North America
EPI_ISL_434877	0.000300582	2020.22677595628	42	North America
EPI_ISL_434911	0.000345299	2020.2349726776	76	North America
EPI_ISL_434962	0.000233809	2020.22950819672	44	North America
EPI_ISL_434984	0.000334027	2020.24590163934	45	North America
EPI_ISL_435017	0.000233816	2020.25136612022	44	North America
EPI_ISL_435062	0.000333997	2020.20491803279	57	Asia
EPI_ISL_435069	0.000478686	2020.21038251366	75	Asia
EPI_ISL_435093	0.000217729	2020.24043715847	34	Asia
EPI_ISL_435094	0.000233839	2020.24043715847	45	Asia
EPI_ISL_435096	0.000200427	2020.24043715847	35	Asia
EPI_ISL_435100	0.000233813	2020.24043715847	37	Asia
EPI_ISL_435103	0.000317283	2020.20765027322	30	Asia
EPI_ISL_435131	0.000167042	2020.15027322404	28	Asia
EPI_ISL_435146	0.000400713	2020.2650273224	50	Europe
EPI_ISL_435151	0.000434180000000001	2020.26775956284	74	Europe
EPI_ISL_435313	0.000400862000000001	2020.19672131148	77	Asia
EPI_ISL_435369	0.000345219	2020.25409836066	62	North America
EPI_ISL_435390	0.000334744	2020.26229508197	48	North America
EPI_ISL_435406	0.000434264000000001	2020.22131147541	77	Europe
EPI_ISL_435410	0.000345234	2020.23224043716	73	Europe
EPI_ISL_435414	0.000311822	2020.24316939891	70	Europe
EPI_ISL_435447	0.00037855	2020.24590163934	67	North America
EPI_ISL_435454	0.000411958	2020.25136612022	73	North America
EPI_ISL_435478	0.000267188	2020.24316939891	47	North America
EPI_ISL_435494	0.000445420000000001	2020.28961748634	87	North America
EPI_ISL_435502	0.000378523	2020.31147540984	65	North America
EPI_ISL_435528	0.000378513	2020.30054644809	64	North America
EPI_ISL_435535	0.000478771000000001	2020.28961748634	83	North America
EPI_ISL_435546	0.000311884	2020.31147540984	75	North America
EPI_ISL_435551	0.000445306	2020.31420765027	70	North America
EPI_ISL_435649	0.000133679	2020.19672131148	31	North America
EPI_ISL_435657	0.000445959	2020.19945355191	55	North America
EPI_ISL_435670	6.6816e-05	2020.2131147541	15	North America
EPI_ISL_435680	0.000300592	2020.24863387978	48	Asia
EPI_ISL_435689	0.000367557	2020.29508196721	46	Asia
EPI_ISL_435693	0.000367362	2020.30327868852	47	Asia
EPI_ISL_435698	0.000267091	2020.21038251366	35	Asia
EPI_ISL_435705	0.000412044000000001	2020.2650273224	84	North America
EPI_ISL_436045	0.000378575	2020.21857923497	70	North America
EPI_ISL_436049	0.000204864	2020.18579234973	41	North America
EPI_ISL_436060	0.000412038000000001	2020.18579234973	85	North America
EPI_ISL_436073	0.000345247	2020.20765027322	72	North America
EPI_ISL_436099	0.000267179	2020.25136612022	43	Asia
EPI_ISL_436113	0.000300675	2020.27049180328	61	Oceania
EPI_ISL_436202	6.6815e-05	2020.21038251366	11	Europe
EPI_ISL_436203	0.000267218	2020.21038251366	47	Europe
EPI_ISL_436209	0.000267223	2020.22131147541	47	Europe
EPI_ISL_436251	0.000300783	2020.2131147541	67	Europe
EPI_ISL_436255	0.000434147	2020.2131147541	63	Europe
EPI_ISL_436307	6.6833e-05	2020.23770491803	10	Europe
EPI_ISL_436376	0.000234109	2020.20491803279	73	Europe
EPI_ISL_436413	0.000334078	2020.24316939891	67	Asia
EPI_ISL_436417	0.000233834	2020.24590163934	44	Asia
EPI_ISL_436459	0.000378536	2020.30054644809	64	Asia
EPI_ISL_436473	0.000244961	2020.22950819672	49	North America
EPI_ISL_436487	0.0002338	2020.2349726776	34	North America
EPI_ISL_436497	0.000311779	2020.23224043716	65	North America
EPI_ISL_436571	0.000378538	2020.25136612022	63	North America
EPI_ISL_436582	0.000378533	2020.26775956284	63	North America
EPI_ISL_436604	0.000367294	2020.2868852459	29	North America
EPI_ISL_436626	0.000311724	2020.31693989071	53	North America
EPI_ISL_436654	0.000133612	2020.2650273224	25	North America
EPI_ISL_436655	0.000133585	2020.2650273224	21	North America
EPI_ISL_436667	0.000200422	2020.27595628415	26	North America
EPI_ISL_436676	0.000133642	2020.24863387978	21	North America
EPI_ISL_436724	0.000400766	2020.21857923497	62	Europe
EPI_ISL_436838	0.000311799	2020.22404371585	66	North America
EPI_ISL_436870	0.000278469	2020.2349726776	70	North America
EPI_ISL_436894	0.000378502	2020.32240437158	59	North America
EPI_ISL_436896	0.000378598	2020.33333333333	74	North America
EPI_ISL_436934	0.000333841	2020.2868852459	36	North America
EPI_ISL_436935	0.000300457	2020.28415300546	34	North America
EPI_ISL_436989	0.000381446	2020.2349726776	73	Europe
EPI_ISL_437001	0.000467576000000001	2020.22677595628	84	Europe
EPI_ISL_437073	0.000167034	2020.30327868852	26	North America
EPI_ISL_437074	0.000167	2020.30327868852	25	North America
EPI_ISL_437092	0.000367472	2020.21584699454	69	Europe
EPI_ISL_437100	0.00036746	2020.19672131148	71	North America
EPI_ISL_437132	0.000278549	2020.2131147541	78	North America
EPI_ISL_437162	0.000278539	2020.23224043716	78	North America
EPI_ISL_437180	0.000279061000000001	2020.24316939891	78	North America
EPI_ISL_437189	0.000166944	2020.23224043716	18	Asia
EPI_ISL_437201	0.000166981	2020.25136612022	29	Europe
EPI_ISL_437236	0.000300724	2020.22131147541	72	Europe
EPI_ISL_437250	0.000400797	2020.19398907104	68	Europe
EPI_ISL_437262	0.00036746	2020.22131147541	62	Europe
EPI_ISL_437280	0.00036743	2020.24863387978	69	Europe
EPI_ISL_437286	0.000267826	2020.25136612022	44	Europe
EPI_ISL_437303	0.000238233	2020.29234972678	42	Europe
EPI_ISL_437304	0.000411931	2020.23224043716	64	Europe
